Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Galactose metabolism	7/31	1.515730e-01	2.055668e-01	0	0	1.724357e+00	3.253323e+00	B4GALT2;HK3;MGAM;UGP2;G6PC3;GLA;PFKP
KEGG_2021_Human	One carbon pool by folate	5/20	1.526513e-01	2.061445e-01	0	0	1.970368e+00	3.703501e+00	MTFMT;ATIC;AMT;MTHFR;MTR
KEGG_2021_Human	Circadian entrainment	18/97	1.584407e-01	2.130522e-01	0	0	1.347851e+00	2.483246e+00	CAMK2D;PRKCB;ITPR1;ADCY3;ITPR3;ADCY6;GNAI2;PER1;GNG2;RASD1;GNG5;GNB2;GNG7;GNB1;CALM3;PRKACA;PRKACB;MAPK3
KEGG_2021_Human	Fat digestion and absorption	9/43	1.607750e-01	2.152749e-01	0	0	1.565130e+00	2.860665e+00	ABCA1;SCARB1;SLC27A1;PLA2G12A;DGAT2;GOT2;ACAT2;ACAT1;SLC27A4
KEGG_2021_Human	Sphingolipid metabolism	10/49	1.629053e-01	2.172071e-01	0	0	1.516161e+00	2.751205e+00	GALC;UGCG;ASAH1;SGPL1;CERK;PSAP;KDSR;GBA2;GLA;SGPP1
KEGG_2021_Human	Arachidonic acid metabolism	12/61	1.643677e-01	2.182361e-01	0	0	1.448244e+00	2.615020e+00	GGT5;HPGDS;PLA2G12A;PTGES2;PTGES3;CYP4F3;TBXAS1;PLA2G4A;LTA4H;GGT1;PTGDS;PLA2G6
KEGG_2021_Human	Hedgehog signaling pathway	11/56	1.790657e-01	2.366735e-01	0	0	1.445400e+00	2.486091e+00	HHAT;KIF3A;CSNK1A1;IQCE;SPOP;SPOPL;ARRB2;PRKACA;MEGF8;PRKACB;CSNK1G1
KEGG_2021_Human	MicroRNAs in cancer	51/310	1.797520e-01	2.366735e-01	0	0	1.165894e+00	2.000881e+00	PIK3CD;IRS2;PIK3CB;GLS;RPTOR;PLAU;CASP3;PIM1;DNMT3B;CYP1B1;TIMP3;HRAS;MAP2K1;ABCC1;PRKCB;PRKCE;KIF23;MMP9;RHOA;ZEB2;ZEB1;CCNE2;DDIT4;FSCN1;ITGA5;EZR;SOS1;SOS2;CD44;NOTCH2;HDAC4;ABCB1;SLC45A3;SHC1;MAPK7;ABL1;HMOX1;E2F2;PLCG1;BAK1;PAK4;MAPK3;ST14;RDX;MTOR;MIR223;MARCKS;CCNG1;GRB2;VIM;BCL2L2
KEGG_2021_Human	Cytosolic DNA-sensing pathway	12/63	1.934438e-01	2.536441e-01	0	0	1.391287e+00	2.285562e+00	ZBP1;MAVS;POLR3A;IRF3;POLR3B;CCL5;POLR3D;POLR1C;POLR3E;POLR1D;POLR2H;POLR2K
KEGG_2021_Human	TGF-beta signaling pathway	17/94	1.951449e-01	2.548173e-01	0	0	1.305734e+00	2.133586e+00	ACVR1;SMAD1;SMAD4;TGIF2;NOG;INHBA;ACVR1B;LTBP1;SMAD5;RHOA;SMAD7;RBL1;ID2;ID1;NEO1;SKP1;MAPK3
KEGG_2021_Human	Melanogenesis	18/101	2.041919e-01	2.638607e-01	0	0	1.282592e+00	2.037649e+00	TCF7L2;MAP2K1;CAMK2D;FZD5;PRKCB;TCF7;LEF1;ADCY3;ADCY6;GNAI2;CREB3;CREB3L2;DVL2;CALM3;PRKACA;PRKACB;HRAS;MAPK3
KEGG_2021_Human	Arginine biosynthesis	5/22	2.045755e-01	2.638607e-01	0	0	1.738356e+00	2.758455e+00	GOT1;ARG1;GPT2;GOT2;GLS
KEGG_2021_Human	Terpenoid backbone biosynthesis	5/22	2.045755e-01	2.638607e-01	0	0	1.738356e+00	2.758455e+00	GGPS1;RCE1;ACAT2;ACAT1;DHDDS
KEGG_2021_Human	Taurine and hypotaurine metabolism	3/11	2.055320e-01	2.640168e-01	0	0	2.216039e+00	3.506113e+00	GGT5;ADO;GGT1
KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	2/6	2.113490e-01	2.703898e-01	0	0	2.954388e+00	4.591841e+00	GOT1;GOT2
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	14/77	2.179840e-01	2.777538e-01	0	0	1.313979e+00	2.001629e+00	ITGB1;TCF7L2;LEF1;TCF7;ATP2A2;CACNA2D4;ACTB;CACNB3;LMNA;CTNNA1;ITGAV;DSG2;ITGA5;DSC2
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	10/53	2.307043e-01	2.927814e-01	0	0	1.374801e+00	2.016308e+00	PRKCB;VDR;AP2A1;ATP1A1;AP2B1;PRKACA;ATP1B1;PRKACB;DNM1;ADCY6
KEGG_2021_Human	Protein export	5/23	2.324614e-01	2.938312e-01	0	0	1.641685e+00	2.395269e+00	SEC61A1;SEC61G;SRPRB;SRP68;SEC11A
KEGG_2021_Human	Long-term depression	11/60	2.451168e-01	3.085932e-01	0	0	1.327097e+00	1.865925e+00	LYN;MAP2K1;PRKCB;GNA12;ITPR1;PLA2G4A;ITPR2;ITPR3;HRAS;GNAI2;MAPK3
KEGG_2021_Human	Intestinal immune network for IgA production	9/48	2.529622e-01	3.172066e-01	0	0	1.364072e+00	1.874938e+00	HLA-DRB5;CXCL12;TNFSF13;CD28;HLA-DPB1;CXCR4;HLA-DRA;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Other glycan degradation	4/18	2.578480e-01	3.220552e-01	0	0	1.688402e+00	2.288434e+00	HEXB;MAN2C1;GBA2;ENGASE
KEGG_2021_Human	Pentose phosphate pathway	6/30	2.612600e-01	3.238478e-01	0	0	1.477509e+00	1.983170e+00	RPIA;GPI;H6PD;TKT;FBP1;PFKP
KEGG_2021_Human	Vitamin digestion and absorption	5/24	2.613328e-01	3.238478e-01	0	0	1.555189e+00	2.087003e+00	SLC5A6;CUBN;SCARB1;ABCC1;SLC19A2
KEGG_2021_Human	PPAR signaling pathway	13/74	2.689909e-01	3.320357e-01	0	0	1.259839e+00	1.654266e+00	SLC27A1;CPT1A;ACSL1;SCD5;NR1H3;RXRB;FADS2;OLR1;PLIN2;ACOX3;PLTP;PPARD;SLC27A4
KEGG_2021_Human	Cocaine addiction	9/49	2.732250e-01	3.359499e-01	0	0	1.329893e+00	1.725482e+00	GPSM1;ATF2;CREB3;DLG4;CREB3L2;PRKACA;PRKACB;SLC18A2;GNAI2
KEGG_2021_Human	Serotonergic synapse	19/113	2.762641e-01	3.383699e-01	0	0	1.195061e+00	1.537325e+00	APP;MAP2K1;PRKCB;ITPR1;ITPR2;PLA2G4A;ITPR3;GNAI2;GNG2;GNG5;GNB2;CASP3;GNG7;GNB1;PRKACA;PRKACB;HRAS;SLC18A2;MAPK3
KEGG_2021_Human	Oxidative phosphorylation	22/133	2.829700e-01	3.452452e-01	0	0	1.171880e+00	1.479398e+00	NDUFB9;ATP6V1G1;UQCRB;NDUFA5;NDUFA10;NDUFB2;NDUFC2;NDUFC1;SDHA;SDHB;COX6B1;NDUFS8;PPA2;PPA1;UQCRQ;NDUFS4;NDUFS3;COX11;NDUFV3;ATP6V0D1;NDUFV1;ATP6V1C1
KEGG_2021_Human	ECM-receptor interaction	15/88	2.881288e-01	3.490969e-01	0	0	1.214690e+00	1.511496e+00	ITGB1;VWF;LAMB2;FN1;LAMC1;HSPG2;THBS4;THBS3;SV2A;COL6A1;COL4A5;ITGAV;CD47;ITGA5;CD44
KEGG_2021_Human	Non-homologous end-joining	3/13	2.883364e-01	3.490969e-01	0	0	1.772624e+00	2.204483e+00	RAD50;DCLRE1C;POLM
KEGG_2021_Human	alpha-Linolenic acid metabolism	5/25	2.909645e-01	3.509343e-01	0	0	1.477343e+00	1.823860e+00	FADS2;PLA2G12A;PLA2G4A;ACOX3;PLA2G6
KEGG_2021_Human	Pancreatic secretion	17/102	3.039514e-01	3.652040e-01	0	0	1.182286e+00	1.407969e+00	CPA3;SLC12A2;PLA2G12A;PRKCB;ITPR1;ITPR2;ATP2A2;ADCY3;ITPR3;SLC4A2;ATP1A1;ATP1B1;RHOA;ADCY6;BST1;RAP1A;CD38
KEGG_2021_Human	RIG-I-like receptor signaling pathway	12/70	3.102378e-01	3.713452e-01	0	0	1.222871e+00	1.431268e+00	MAPK11;SIKE1;MAPK8;MAVS;RNF125;IRF3;CASP10;TRIM25;TRAF2;MAPK14;MAPK12;MAPK13
KEGG_2021_Human	Folate biosynthesis	5/26	3.211348e-01	3.829381e-01	0	0	1.406911e+00	1.598103e+00	QDPR;GCH1;FPGS;PCBD1;PCBD2
KEGG_2021_Human	Thiamine metabolism	3/15	3.730248e-01	4.431422e-01	0	0	1.477013e+00	1.456498e+00	NFS1;AK2;AK5
KEGG_2021_Human	Glycerolipid metabolism	10/61	3.884412e-01	4.597282e-01	0	0	1.158602e+00	1.095590e+00	ALDH3A2;DGKD;DGAT2;ALDH1B1;GPAM;AGK;LPIN1;DGKZ;GLA;AGPAT4
KEGG_2021_Human	Ether lipid metabolism	8/49	4.163106e-01	4.908737e-01	0	0	1.152828e+00	1.010250e+00	PLA2G12A;TMEM86B;LPCAT4;LPCAT1;ENPP2;PLA2G4A;PLA2G6;PAFAH1B3
KEGG_2021_Human	Dilated cardiomyopathy	15/96	4.179084e-01	4.909258e-01	0	0	1.094206e+00	9.546871e-01	ITGB1;TPM3;TPM2;ATP2A2;ADCY3;ADRB1;CACNA2D4;ACTB;ADCY6;CACNB3;LMNA;ITGAV;ITGA5;PRKACA;PRKACB
KEGG_2021_Human	Mucin type O-glycan biosynthesis	6/36	4.240149e-01	4.944233e-01	0	0	1.181592e+00	1.013790e+00	GALNT3;GALNT2;GCNT1;ST3GAL1;ST6GALNAC4;B4GALT5
KEGG_2021_Human	Tyrosine metabolism	6/36	4.240149e-01	4.944233e-01	0	0	1.181592e+00	1.013790e+00	GSTZ1;FAHD1;GOT1;GOT2;FAH;ADH5
KEGG_2021_Human	Renin-angiotensin system	4/23	4.318961e-01	5.017616e-01	0	0	1.243721e+00	1.044191e+00	CPA3;CTSA;ATP6AP2;THOP1
KEGG_2021_Human	Synthesis and degradation of ketone bodies	2/10	4.364666e-01	5.052140e-01	0	0	1.476849e+00	1.224372e+00	ACAT2;ACAT1
KEGG_2021_Human	Cytokine-cytokine receptor interaction	44/295	4.405833e-01	5.081180e-01	0	0	1.035873e+00	8.490595e-01	IL1RN;CSF3R;CSF1;CXCR4;CXCL1;IL1RAP;ACVR1B;CXCL16;IL18RAP;CXCR1;CCL5;LEPR;CCR7;TNFRSF14;CCR5;IL12RB1;CCR2;IL12RB2;ACVR1;CCR1;IL32;GDF11;IL1R1;IFNGR2;IL10RA;TNFSF13;TNFRSF10C;IL16;IL17RE;INHBA;TNFRSF1B;IL17RC;EPOR;IL17RA;CXCL12;IL2RA;IL3RA;IL2RB;TNFSF9;TNFSF8;IL6ST;IL7R;IL18R1;TNFRSF21
KEGG_2021_Human	Alcoholism	28/186	4.432541e-01	5.093393e-01	0	0	1.047102e+00	8.519348e-01	HDAC4;ATF2;SHC1;HDAC8;HDAC9;HDAC6;CAMKK2;GNAI2;GNG2;GNG5;GNG7;CREB3L2;PRKACA;PRKACB;HRAS;SLC18A2;MAPK3;MAP2K1;CREB3;GNB2;CAMK4;GNB1;CALM3;GRB2;SLC29A1;SOS1;SOS2;SLC29A3
KEGG_2021_Human	African trypanosomiasis	6/37	4.512700e-01	5.166714e-01	0	0	1.143409e+00	9.097984e-01	PRKCB;HBB;HBA2;HBA1;THOP1;MYD88
KEGG_2021_Human	Ovarian steroidogenesis	8/51	4.627999e-01	5.279594e-01	0	0	1.099079e+00	8.467969e-01	SCARB1;INSR;CYP1B1;PLA2G4A;ADCY3;PRKACA;PRKACB;ADCY6
KEGG_2021_Human	Insulin secretion	13/86	4.797066e-01	5.452780e-01	0	0	1.052001e+00	7.727793e-01	ATF2;CAMK2D;PRKCB;ADCY3;ITPR3;ATP1A1;ATP1B1;ADCY6;CREB3;CREB3L2;PRKACA;KCNN4;PRKACB
KEGG_2021_Human	Ubiquinone and other terpenoid-quinone biosynthesis	2/11	4.877853e-01	5.524737e-01	0	0	1.312678e+00	9.423449e-01	VKORC1L1;COQ6
KEGG_2021_Human	Drug metabolism	16/108	5.022055e-01	5.667747e-01	0	0	1.027295e+00	7.075451e-01	GSTM4;CDA;RRM2;GSTO1;MGST2;NME3;ADH5;UCKL1;NME1;HPGDS;UCK2;UCK1;NME7;CMPK1;UMPS;ITPA
KEGG_2021_Human	Calcium signaling pathway	35/240	5.100114e-01	5.715169e-01	0	0	1.008457e+00	6.790164e-01	CAMK2D;PTAFR;ITPR1;ADCY3;CXCR4;ITPR2;ATP2A2;ADRB1;ITPR3;ADRB2;GNA15;CYSLTR2;PDGFD;CD38;PTK2B;PLCG1;PRKACA;PRKACB;CAMK1D;PRKCB;MST1;P2RX7;ITPKC;P2RX4;STIM1;STIM2;CAMK4;ORAI3;ORAI1;VDAC1;CALM3;CAMK1;PLCD3;MCU;FGFR1
KEGG_2021_Human	Mineral absorption	9/60	5.100246e-01	5.715169e-01	0	0	1.042381e+00	7.018310e-01	ATP7B;VDR;SLC11A2;HMOX1;TRPM7;ATP1A1;ATP1B1;ATOX1;FTL
KEGG_2021_Human	D-Glutamine and D-glutamate metabolism	1/5	5.425936e-01	6.037309e-01	0	0	1.476684e+00	9.028368e-01	GLS
KEGG_2021_Human	Neomycin, kanamycin and gentamicin biosynthesis	1/5	5.425936e-01	6.037309e-01	0	0	1.476684e+00	9.028368e-01	HK3
KEGG_2021_Human	Amphetamine addiction	10/69	5.509800e-01	6.109112e-01	0	0	1.001034e+00	5.966728e-01	ATF2;CREB3;CAMK2D;PRKCB;CAMK4;CREB3L2;CALM3;PRKACA;PRKACB;SLC18A2
KEGG_2021_Human	Collecting duct acid secretion	4/27	5.630791e-01	6.221433e-01	0	0	1.027181e+00	5.899465e-01	ATP6V1G1;ATP6V0D1;SLC12A7;ATP6V1C1
KEGG_2021_Human	Phototransduction	4/28	5.932178e-01	6.531596e-01	0	0	9.843246e-01	5.140081e-01	SLC24A1;PDE6G;GNB1;CALM3
KEGG_2021_Human	Cholesterol metabolism	7/50	5.996902e-01	6.579934e-01	0	0	9.613611e-01	4.915844e-01	ABCA1;SCARB1;LRP1;OSBPL5;NPC2;VDAC1;PLTP
KEGG_2021_Human	DNA replication	5/36	6.122267e-01	6.694243e-01	0	0	9.525111e-01	4.673521e-01	POLE4;POLD4;RNASEH1;POLD2;SSBP1
KEGG_2021_Human	Histidine metabolism	3/22	6.367289e-01	6.938149e-01	0	0	9.324686e-01	4.209269e-01	ALDH3A2;ALDH1B1;HNMT
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	3/23	6.674538e-01	7.247952e-01	0	0	8.857933e-01	3.581130e-01	ATP1A1;ATP1B1;GLS
KEGG_2021_Human	Proteasome	6/46	6.724606e-01	7.277313e-01	0	0	8.856747e-01	3.514462e-01	PSMD8;PSMA3;PSMD11;PSMB5;PSMD2;PSMD3
KEGG_2021_Human	Coronavirus disease	31/232	7.142553e-01	7.703231e-01	0	0	9.099233e-01	3.062027e-01	CFD;C1QB;NRP1;C5AR1;PIK3CD;PIK3CB;MAPK8;PLCG1;JAK1;MAPK3;SYK;VWF;PRKCB;RPL22;CYBB;MAPK14;MAPK12;MAPK13;RPS26;MAPK11;ADAM17;MAVS;FCGR2A;IRF3;OAS2;TLR8;TAB2;IL6ST;UBA52;MYD88;C1QC
KEGG_2021_Human	Phenylalanine metabolism	2/17	7.286026e-01	7.804693e-01	0	0	7.873301e-01	2.492898e-01	GOT1;GOT2
KEGG_2021_Human	Primary bile acid biosynthesis	2/17	7.286026e-01	7.804693e-01	0	0	7.873301e-01	2.492898e-01	HSD3B7;HSD17B4
KEGG_2021_Human	Cardiac muscle contraction	11/87	7.318744e-01	7.813253e-01	0	0	8.542735e-01	2.666584e-01	CACNB3;UQCRB;TPM3;SLC9A7;UQCRQ;TPM2;ATP2A2;CACNA2D4;ATP1A1;ATP1B1;COX6B1
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	5/43	7.658347e-01	8.148275e-01	0	0	7.767300e-01	2.072230e-01	MMAB;HMOX1;BLVRB;EARS2;BLVRA
KEGG_2021_Human	Linoleic acid metabolism	3/29	8.121702e-01	8.607891e-01	0	0	6.811402e-01	1.417081e-01	PLA2G12A;PLA2G4A;PLA2G6
KEGG_2021_Human	Synaptic vesicle cycle	9/78	8.144808e-01	8.607891e-01	0	0	7.696420e-01	1.579339e-01	NAPA;ATP6V1G1;AP2A1;STX3;AP2B1;ATP6V0D1;SLC18A2;DNM1;ATP6V1C1
KEGG_2021_Human	Basal cell carcinoma	7/63	8.256009e-01	8.696329e-01	0	0	7.376255e-01	1.413614e-01	TCF7L2;FZD5;LEF1;TCF7;DVL2;BAK1;DDB2
KEGG_2021_Human	Circadian rhythm	3/31	8.467789e-01	8.889772e-01	0	0	6.324132e-01	1.051802e-01	PER1;RORA;SKP1
KEGG_2021_Human	Bile secretion	10/90	8.570769e-01	8.938491e-01	0	0	7.373527e-01	1.137202e-01	SCARB1;ABCB1;AQP9;ADCY3;SLC4A2;ATP1A1;PRKACA;ATP1B1;PRKACB;ADCY6
KEGG_2021_Human	Hypertrophic cardiomyopathy	10/90	8.570769e-01	8.938491e-01	0	0	7.373527e-01	1.137202e-01	ITGB1;CACNB3;TPM3;TPM2;LMNA;ATP2A2;ITGAV;CACNA2D4;ITGA5;ACTB
KEGG_2021_Human	Retinol metabolism	7/68	8.798274e-01	9.145574e-01	0	0	6.769658e-01	8.667159e-02	RETSAT;DHRS9;RDH11;PNPLA4;RDH13;ADH5;DHRS3
KEGG_2021_Human	Protein digestion and absorption	11/103	8.964795e-01	9.288116e-01	0	0	7.050411e-01	7.704677e-02	CPA3;COL17A1;KCNK5;SLC7A7;COL24A1;COL23A1;COL6A1;COL4A5;ATP1A1;ATP1B1;KCNN4
KEGG_2021_Human	Nitrogen metabolism	1/17	9.300707e-01	9.582074e-01	0	0	3.689119e-01	2.674416e-02	CA5B
KEGG_2021_Human	Ribosome	17/158	9.309167e-01	9.582074e-01	0	0	7.103801e-01	5.085289e-02	MRPS16;RPL22;MRPL27;MRPS18A;MRPS2;MRPS21;MRPL23;MRPS7;MRPL10;MRPL21;MRPL32;MRPL11;MRPL22;RPS26;MRPL4;MRPL9;UBA52
KEGG_2021_Human	Systemic lupus erythematosus	14/135	9.365580e-01	9.608842e-01	0	0	6.818096e-01	4.468839e-02	C1QB;HLA-DRB5;SSB;ACTN1;ACTN4;FCGR3A;FCGR3B;FCGR2A;CD28;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DPA1;C1QC
KEGG_2021_Human	Ascorbate and aldarate metabolism	2/30	9.444186e-01	9.658132e-01	0	0	4.214631e-01	2.410170e-02	ALDH3A2;ALDH1B1
KEGG_2021_Human	Pentose and glucuronate interconversions	2/34	9.669844e-01	9.857002e-01	0	0	3.686938e-01	1.237813e-02	UGP2;DCXR
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	6/76	9.722927e-01	9.864184e-01	0	0	5.052101e-01	1.419560e-02	GSTM4;HPGDS;GSTO1;CYP1B1;MGST2;ADH5
KEGG_2021_Human	Taste transduction	7/86	9.739321e-01	9.864184e-01	0	0	5.221683e-01	1.379239e-02	KCNK5;GABBR1;SCN9A;ITPR3;PRKACA;PRKACB;ADCY6
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	9.829150e-01	9.892555e-01	0	0	2.359793e-01	4.066533e-03	HHEX
KEGG_2021_Human	Steroid hormone biosynthesis	4/61	9.829944e-01	9.892555e-01	0	0	4.136517e-01	7.094907e-03	DHRS11;SRD5A1;SRD5A3;CYP1B1
KEGG_2021_Human	Neuroactive ligand-receptor interaction	24/341	9.999887e-01	9.999942e-01	0	0	4.425279e-01	5.009468e-06	PTGER4;P2RY13;CHRNB1;GABBR1;P2RY11;CALCRL;GRIK5;PTGER2;GZMA;PTAFR;C5AR1;FPR1;ADM;ADRB1;FPR2;ADRB2;TRH;RXFP1;P2RX7;CYSLTR2;P2RX4;LPAR6;LEPR;S1PR1
KEGG_2021_Human	Olfactory transduction	10/440	9.999942e-01	9.999942e-01	0	0	1.343616e-01	7.752524e-07	RGS2;CAMK2D;GNG7;GNB1;ADCY3;CALM3;ARRB2;PRKACA;PRKACB;NCALD
