Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathways_2019_Human	Dopamine metabolism WP2436	2/13	5.811042e-01	7.105894e-01	0	0	1.073883e+00	5.829309e-01	PRKACA;PRKACB
WikiPathways_2019_Human	Valproic acid pathway WP3871	2/13	5.811042e-01	7.105894e-01	0	0	1.073883e+00	5.829309e-01	IVD;HSD17B10
WikiPathways_2019_Human	Photodynamic therapy-induced NF-kB survival signaling WP3617	5/35	5.860862e-01	7.147392e-01	0	0	9.843192e-01	5.259104e-01	BCL2A1;MMP2;BIRC5;MMP9;BCL2L2
WikiPathways_2019_Human	Thyroxine (Thyroid Hormone) Production WP1981	1/6	6.088424e-01	7.384881e-01	0	0	1.181278e+00	5.861452e-01	TRH
WikiPathways_2019_Human	let-7 inhibition of ES cell reprogramming WP3299	1/6	6.088424e-01	7.384881e-01	0	0	1.181278e+00	5.861452e-01	KLF4
WikiPathways_2019_Human	Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	22/158	6.135181e-01	7.421590e-01	0	0	9.550534e-01	4.665871e-01	YWHAE;IL1RN;CPT1A;CEBPB;CDCA7L;RORA;GATA3;GATA2;POU2F2;HIF1A;HDAC9;MECP2;PRKAR1B;DEAF1;CASP3;TPPP;PKNOX1;PRKACA;PRKACB;CC2D1A;YWHAG;YWHAH
WikiPathways_2019_Human	Circadian rhythm related genes WP3594	28/201	6.186670e-01	7.463811e-01	0	0	9.554663e-01	4.588036e-01	TOP2A;AHCY;MAGED1;CRTC1;CIPC;RBM4B;RORA;CCAR2;RAI1;MAPK8;MTA1;NAGLU;NAMPT;PTGDS;SKP1;NCOA2;PRMT5;CPT1A;OPN3;METTL3;NR1H3;PER1;SFPQ;MYBBP1A;ID2;UBA52;OGT;ADA
WikiPathways_2019_Human	Synaptic Vesicle Pathway WP2267	7/51	6.214682e-01	7.477558e-01	0	0	9.394569e-01	4.468720e-01	NAPA;AP2A1;STX3;AP2B1;DNM1L;SLC18A2;DNM1
WikiPathways_2019_Human	Peptide GPCRs WP24	10/74	6.436471e-01	7.723766e-01	0	0	9.225572e-01	4.064830e-01	CCR1;ATP8A1;CXCR1;C5AR1;FPR1;CXCR4;CCR7;FPR2;CCR5;CCR2
WikiPathways_2019_Human	Classical pathway of steroidogenesis, including diseases WP4523	2/15	6.612657e-01	7.758406e-01	0	0	9.085641e-01	3.757817e-01	CYB5A;H6PD
WikiPathways_2019_Human	Role of Osx and miRNAs in tooth development WP3971	2/15	6.612657e-01	7.758406e-01	0	0	9.085641e-01	3.757817e-01	NOTCH2;KLF4
WikiPathways_2019_Human	miRNAs involved in DNA damage response WP1545	2/15	6.612657e-01	7.758406e-01	0	0	9.085641e-01	3.757817e-01	RAD52;ABL1
WikiPathways_2019_Human	Acetylcholine Synthesis WP528	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	PEMT
WikiPathways_2019_Human	Disorders of the Krebs cycle WP4236	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	SUCLG2
WikiPathways_2019_Human	Glial Cell Differentiation WP2276	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	TPPP
WikiPathways_2019_Human	Hypothetical Craniofacial Development Pathway WP3655	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	RHOA
WikiPathways_2019_Human	Mevalonate pathway WP3963	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	ACAT2
WikiPathways_2019_Human	MicroRNA for Targeting Cancer Growth and Vascularization in Glioblastoma WP3593	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	HIF1A
WikiPathways_2019_Human	Molybdenum cofactor (Moco) biosynthesis WP4507	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	SUOX
WikiPathways_2019_Human	Non-homologous end joining WP438	1/7	6.654989e-01	7.758406e-01	0	0	9.843408e-01	4.008416e-01	RAD50
WikiPathways_2019_Human	Aryl Hydrocarbon Receptor Pathway WP2873	6/46	6.724606e-01	7.819309e-01	0	0	8.856747e-01	3.514462e-01	NCOA1;HSP90AA1;SERPINB2;PTGES3;CYP1B1;JUNB
WikiPathways_2019_Human	Interactome of polycomb repressive complex 2 (PRC2)  WP2916	2/16	6.964802e-01	8.056969e-01	0	0	8.436173e-01	3.051499e-01	AEBP2;STK38
WikiPathways_2019_Human	Metabolic pathway of LDL, HDL and TG, including diseases WP4522	2/16	6.964802e-01	8.056969e-01	0	0	8.436173e-01	3.051499e-01	ABCA1;SCARB1
WikiPathways_2019_Human	Ovarian Infertility Genes WP34	4/32	7.005580e-01	8.083362e-01	0	0	8.435092e-01	3.001864e-01	CEBPB;VDR;PTGER2;SYNE2
WikiPathways_2019_Human	Dual hijack model of Vif in HIV infection WP3300	1/8	7.139514e-01	8.175016e-01	0	0	8.436714e-01	2.842669e-01	RUNX1
WikiPathways_2019_Human	Effects of Nitric Oxide WP1995	1/8	7.139514e-01	8.175016e-01	0	0	8.436714e-01	2.842669e-01	HBA1
WikiPathways_2019_Human	HIF1A and PPARG regulation of glycolysis WP2456	1/8	7.139514e-01	8.175016e-01	0	0	8.436714e-01	2.842669e-01	HIF1A
WikiPathways_2019_Human	Drug Induction of Bile Acid Pathway WP2289	2/17	7.286026e-01	8.258720e-01	0	0	7.873301e-01	2.492898e-01	ABCB1;VDR
WikiPathways_2019_Human	NOTCH1 regulation of human endothelial cell calcification WP3413	2/17	7.286026e-01	8.258720e-01	0	0	7.873301e-01	2.492898e-01	JAG1;SAT1
WikiPathways_2019_Human	Sulfation Biotransformation Reaction WP692	2/17	7.286026e-01	8.258720e-01	0	0	7.873301e-01	2.492898e-01	GSR;PAPSS2
WikiPathways_2019_Human	miR-509-3p alteration of YAP1/ECM axis WP3967	2/17	7.286026e-01	8.258720e-01	0	0	7.873301e-01	2.492898e-01	FN1;PBX3
WikiPathways_2019_Human	DNA Replication WP466	5/42	7.471443e-01	8.393196e-01	0	0	7.977694e-01	2.325474e-01	ORC5;POLD4;ORC4;POLD2;UBA52
WikiPathways_2019_Human	Benzo(a)pyrene metabolism WP696	1/9	7.553876e-01	8.393196e-01	0	0	7.381693e-01	2.070744e-01	CYP1B1
WikiPathways_2019_Human	Degradation pathway of sphingolipids, including diseases WP4153	1/9	7.553876e-01	8.393196e-01	0	0	7.381693e-01	2.070744e-01	GLA
WikiPathways_2019_Human	Methylation Pathways WP704	1/9	7.553876e-01	8.393196e-01	0	0	7.381693e-01	2.070744e-01	HNMT
WikiPathways_2019_Human	NLR Proteins WP288	1/9	7.553876e-01	8.393196e-01	0	0	7.381693e-01	2.070744e-01	MAPK8
WikiPathways_2019_Human	Pyrimidine metabolism and related diseases WP4225	1/9	7.553876e-01	8.393196e-01	0	0	7.381693e-01	2.070744e-01	NT5C
WikiPathways_2019_Human	Supression of HMGB1 mediated inflammation by THBD WP4479	1/9	7.553876e-01	8.393196e-01	0	0	7.381693e-01	2.070744e-01	THBD
WikiPathways_2019_Human	Tgif disruption of Shh signaling WP3674	1/9	7.553876e-01	8.393196e-01	0	0	7.381693e-01	2.070744e-01	TGIF2
WikiPathways_2019_Human	Estrogen metabolism WP697	2/18	7.577899e-01	8.399149e-01	0	0	7.380788e-01	2.047055e-01	CYP1B1;ARSD
WikiPathways_2019_Human	Heart Development WP1591	5/44	7.834568e-01	8.662299e-01	0	0	7.567695e-01	1.846815e-01	SMAD1;FOXC1;SMAD4;NFATC2;NFATC1
WikiPathways_2019_Human	Steroid Biosynthesis WP496	1/10	7.908232e-01	8.700989e-01	0	0	6.561121e-01	1.539769e-01	HSD17B4
WikiPathways_2019_Human	Type III interferon signaling WP2113	1/10	7.908232e-01	8.700989e-01	0	0	6.561121e-01	1.539769e-01	JAK1
WikiPathways_2019_Human	Cardiac Progenitor Differentiation WP2406	6/53	7.987934e-01	8.728139e-01	0	0	7.534565e-01	1.692662e-01	BMP1;NOG;CXCR4;NCAM1;INHBA;MAPK14
WikiPathways_2019_Human	Phosphodiesterases in neuronal function WP4222	6/53	7.987934e-01	8.728139e-01	0	0	7.534565e-01	1.692662e-01	PDE6G;PDE3B;PDE4B;PDE4A;ADCY3;ADCY6
WikiPathways_2019_Human	Prader-Willi and Angelman Syndrome WP3998	7/61	7.991096e-01	8.728139e-01	0	0	7.650347e-01	1.715645e-01	CYFIP1;CDKN2C;NIPA1;TUBGCP5;ATP10A;PRKCZ;BBS4
WikiPathways_2019_Human	Melatonin metabolism and effects WP3298	4/37	8.038335e-01	8.758476e-01	0	0	7.154952e-01	1.562378e-01	PER1;CYP1B1;ADRB1;FOXO1
WikiPathways_2019_Human	Sleep regulation WP3591	4/38	8.205797e-01	8.861083e-01	0	0	6.944105e-01	1.373157e-01	AHCY;PTGDS;SLC29A1;ADA
WikiPathways_2019_Human	Nucleotide GPCRs WP80	1/11	8.211270e-01	8.861083e-01	0	0	5.904663e-01	1.163676e-01	LPAR6
WikiPathways_2019_Human	Serotonin Transporter Activity WP1455	1/11	8.211270e-01	8.861083e-01	0	0	5.904663e-01	1.163676e-01	IL1R1
WikiPathways_2019_Human	The alternative pathway of fetal androgen synthesis WP4524	1/11	8.211270e-01	8.861083e-01	0	0	5.904663e-01	1.163676e-01	CYB5A
WikiPathways_2019_Human	NO/cGMP/PKG mediated Neuroprotection WP4008	5/47	8.301612e-01	8.937142e-01	0	0	7.025910e-01	1.307770e-01	CAMK2D;BAD;DLG4;AKAP9;PPID
WikiPathways_2019_Human	Differentiation Pathway WP2848	5/48	8.437796e-01	9.032437e-01	0	0	6.862114e-01	1.165626e-01	NT5E;CSF1;CXCR1;NOG;INHBA
WikiPathways_2019_Human	GABA receptor Signaling WP4159	3/31	8.467789e-01	9.032437e-01	0	0	6.324132e-01	1.051802e-01	GABBR1;AP2A1;AP2B1
WikiPathways_2019_Human	Bile Acids synthesis and enterohepatic circulation  WP4389	1/12	8.470418e-01	9.032437e-01	0	0	5.367562e-01	8.910431e-02	MAPK3
WikiPathways_2019_Human	MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ WP3849	1/12	8.470418e-01	9.032437e-01	0	0	5.367562e-01	8.910431e-02	MAP2K6
WikiPathways_2019_Human	Monoamine Transport WP727	3/32	8.619052e-01	9.138819e-01	0	0	6.105701e-01	9.073684e-02	RBL2;IL1R1;MAPK14
WikiPathways_2019_Human	GPCRs, Other WP117	10/91	8.660724e-01	9.138819e-01	0	0	7.282068e-01	1.047065e-01	P2RY13;P2RY11;ALG6;CXCR1;C5AR2;S1PR1;ADRB2;GPR84;CCR5;RXFP1
WikiPathways_2019_Human	Cell Differentiation - Index WP2029	1/13	8.692032e-01	9.138819e-01	0	0	4.919977e-01	6.896740e-02	MEF2A
WikiPathways_2019_Human	EDA Signalling in Hair Follicle Development WP3930	1/13	8.692032e-01	9.138819e-01	0	0	4.919977e-01	6.896740e-02	BMP1
WikiPathways_2019_Human	Irinotecan Pathway WP229	1/13	8.692032e-01	9.138819e-01	0	0	4.919977e-01	6.896740e-02	ABCC1
WikiPathways_2019_Human	Serotonin and anxiety-related events WP3944	1/13	8.692032e-01	9.138819e-01	0	0	4.919977e-01	6.896740e-02	PRKCB
WikiPathways_2019_Human	Vitamin A and Carotenoid Metabolism WP716	4/43	8.874411e-01	9.273077e-01	0	0	6.052062e-01	7.226954e-02	RXRB;SCARB1;RETSAT;DHRS3
WikiPathways_2019_Human	H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity WP3969	1/14	8.881547e-01	9.273077e-01	0	0	4.541251e-01	5.386349e-02	JAG1
WikiPathways_2019_Human	Osteoblast Signaling WP322	1/14	8.881547e-01	9.273077e-01	0	0	4.541251e-01	5.386349e-02	ITGAV
WikiPathways_2019_Human	Oxidation by Cytochrome P450 WP43	6/61	8.929966e-01	9.302048e-01	0	0	6.435609e-01	7.283338e-02	CYB5A;CYB5R4;CYP2R1;CYP4F3;CYP20A1;CYP1B1
WikiPathways_2019_Human	Metapathway biotransformation Phase I and II WP702	21/183	9.003470e-01	9.355459e-01	0	0	7.638905e-01	8.018943e-02	GSTM4;HS3ST3B1;NAA40;GSTO1;GSTCD;GSS;CYP4F3;GSR;MGST2;NAT10;HNMT;NAT14;GSTZ1;NDST1;CHST12;CYP2R1;CYP20A1;CYP1B1;CHST13;CHST14;CHST2
WikiPathways_2019_Human	Codeine and Morphine Metabolism WP1604	1/15	9.043610e-01	9.355459e-01	0	0	4.216630e-01	4.238837e-02	ABCB1
WikiPathways_2019_Human	GPCRs, Class C Metabotropic glutamate, pheromone WP501	1/15	9.043610e-01	9.355459e-01	0	0	4.216630e-01	4.238837e-02	GABBR1
WikiPathways_2019_Human	Glucuronidation WP698	2/26	9.076017e-01	9.367449e-01	0	0	4.918222e-01	4.768200e-02	UGP2;PGM3
WikiPathways_2019_Human	Selenium Metabolism and Selenoproteins WP28	4/46	9.161236e-01	9.433764e-01	0	0	5.618784e-01	4.922280e-02	SELENBP1;EEFSEC;SEPSECS;SEPHS2
WikiPathways_2019_Human	Hedgehog Signaling Pathway WP47	1/16	9.182197e-01	9.433764e-01	0	0	3.935291e-01	3.357536e-02	STK36
WikiPathways_2019_Human	ACE Inhibitor Pathway WP554	1/17	9.300707e-01	9.490517e-01	0	0	3.689119e-01	2.674416e-02	ATP6AP2
WikiPathways_2019_Human	Platelet-mediated interactions with vascular and circulating cells WP4462	1/17	9.300707e-01	9.490517e-01	0	0	3.689119e-01	2.674416e-02	CCL5
WikiPathways_2019_Human	Serotonin and anxiety WP3947	1/17	9.300707e-01	9.490517e-01	0	0	3.689119e-01	2.674416e-02	PRKCB
WikiPathways_2019_Human	Dopaminergic Neurogenesis WP2855	2/30	9.444186e-01	9.615121e-01	0	0	4.214631e-01	2.410170e-02	CDKN1C;SLC18A2
WikiPathways_2019_Human	Farnesoid X Receptor  Pathway WP2879	1/19	9.488706e-01	9.616932e-01	0	0	3.278833e-01	1.720823e-02	IRS2
WikiPathways_2019_Human	TP53 Network WP1742	1/19	9.488706e-01	9.616932e-01	0	0	3.278833e-01	1.720823e-02	ABL1
WikiPathways_2019_Human	Monoamine GPCRs WP58	2/33	9.623537e-01	9.712508e-01	0	0	3.806095e-01	1.460522e-02	ADRB1;ADRB2
WikiPathways_2019_Human	Tamoxifen metabolism WP691	1/21	9.626175e-01	9.712508e-01	0	0	2.950604e-01	1.124155e-02	CYP1B1
WikiPathways_2019_Human	GPCRs, Class B Secretin-like WP334	1/24	9.766308e-01	9.831854e-01	0	0	2.565292e-01	6.066037e-03	CALCRL
WikiPathways_2019_Human	Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS WP4304	1/30	9.908687e-01	9.952922e-01	0	0	2.033828e-01	1.865677e-03	CXCL1
WikiPathways_2019_Human	GPCRs, Class A Rhodopsin-like WP455	24/257	9.949512e-01	9.971671e-01	0	0	6.050785e-01	3.062686e-03	CCR1;PTGER4;P2RY13;RABGAP1;P2RY11;OPN3;PTGER2;GPR65;C5AR2;PTAFR;FPR1;CXCR4;ADRB1;FPR2;ADRB2;GPR174;CYSLTR2;CXCR1;LPAR6;FFAR2;CCR7;RGL4;CCR5;CCR2
WikiPathways_2019_Human	Cytoplasmic Ribosomal Proteins WP477	4/89	9.993973e-01	9.993973e-01	0	0	2.769343e-01	1.669633e-04	RPS26;RPS6KA2;RPL22;UBA52
